"Hand #","Marked","Site","Date","Stake","My C Won","Final Hand","Hole Cards","PF Act","Flop","F Act","Turn","T Act","River","R Act","Winner","Winning Hand","Pot","Rake","Position","Hand"
"4539164010","","Ignition","2023/10/10  8:54 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14040000","F","31009","","9","","2","","P4-feb789b63abbf802966c9fb0de7fe2d6","Full House, Nines full of Tens","$1.04","$0.05","BTN","A4o"
"4539163998","","Ignition","2023/10/10  8:54 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8030000","F","0","","0","","0","","[Split Pot]","(did not show hand)","$0.00","$0.00","MP","83o"
"4539163261","","Ignition","2023/10/10  8:52 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9060000","F","70413","","10","","3","","P1-02c88fd620e256a631332c870258adc4","One Pair, Kings","$6.04","$0.30","SB","96o"
"4539163142","","Ignition","2023/10/10  8:52 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10050000","F","0","","0","","0","","P3-eb5ea5861cb98885cf9b69fdc0df3922","(did not show hand)","$0.10","$0.00","CO","T5o"
"4539162884","","Ignition","2023/10/10  8:52 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","0","","0","","0","","P3-eb5ea5861cb98885cf9b69fdc0df3922","(did not show hand)","$0.04","$0.00","BTN","95s"
"4539162481","","Ignition","2023/10/10  8:51 pm","$0.05 NL (6 max)","-$1.57","High Card, Ace","14130000","R","100412","X","8","XC","6","B","P1-02c88fd620e256a631332c870258adc4","Straight, Ten High","$3.16","$0.15","BB","AKo"
"4539162276","","Ignition","2023/10/10  8:51 pm","$0.05 NL (6 max)","-$0.04","One Pair, Kings","13120000","R","51311","BC","10","XC","6","XC","[Split Pot]","One Pair, Kings","$2.69","$0.13","SB","KQo"
"4539161989","","Ignition","2023/10/10  8:50 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","13050000","F","0","","0","","0","","P2-25a4e14972e0222fc7dbe3bc4987d33d","(did not show hand)","$0.12","$0.00","BB","K5s"
"4538337084","","Ignition","2023/10/09 12:54 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","9080000","F","20503","","7","","2","","P3-dfd9b450df87cf2acef14545d640c52a","Two Pair, Sevens and Twos","$1.07","$0.05","SB","98s"
"4538337007","","Ignition","2023/10/09 12:54 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","12070000","F","100505","","12","","11","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$1.13","$0.05","SB","Q7o"
"4538336873","","Ignition","2023/10/09 12:54 am","$0.05 NL (6 max)","$0.02","(did not show hand)","9030000","","0","","0","","0","","Hero","(did not show hand)","$0.04","$0.00","BB","93o"
"4538336796","","Ignition","2023/10/09 12:53 am","$0.05 NL (6 max)","-$0.05","(folded preflop)","11020000","F","110507","","0","","0","","P2-5b9a5a1f5c4875b4ef809bf703bcdfb3","(did not show hand)","$0.37","$0.01","BB","J2o"
"4538336665","","Ignition","2023/10/09 12:53 am","$0.05 NL (6 max)","$0.00","(folded preflop)","11080000","F","0","","0","","0","","P5-6770e7ce21e628e853f052c042855480","(did not show hand)","$0.12","$0.00","EP","J8s"
"4538336503","","Ignition","2023/10/09 12:53 am","$0.05 NL (6 max)","$0.00","(folded preflop)","6020000","F","0","","0","","0","","P1-ac3aef5341e7b267c5b4e4d585b73f82","(did not show hand)","$0.04","$0.00","CO","62o"
"4538336361","","Ignition","2023/10/09 12:52 am","$0.05 NL (6 max)","$0.00","(folded preflop)","13100000","F","40910","","14","","0","","P2-5b9a5a1f5c4875b4ef809bf703bcdfb3","(did not show hand)","$0.43","$0.02","EP","KTo"
"4538336348","","Ignition","2023/10/09 12:52 am","$0.05 NL (6 max)","$0.00","(folded preflop)","8060000","F","0","","0","","0","","P4-4c422ddeacdf37d801e999276c922b77","(did not show hand)","$0.10","$0.00","CO","86o"
"4538336179","","Ignition","2023/10/09 12:52 am","$0.05 NL (6 max)","$0.00","(folded preflop)","5020000","F","0","","0","","0","","P2-5b9a5a1f5c4875b4ef809bf703bcdfb3","(did not show hand)","$0.10","$0.00","CO","52o"
"4538335953","","Ignition","2023/10/09 12:51 am","$0.05 NL (6 max)","$0.00","(folded preflop)","10030000","F","0","","0","","0","","P2-5b9a5a1f5c4875b4ef809bf703bcdfb3","(did not show hand)","$0.20","$0.00","CO","T3s"
"4538335674","","Ignition","2023/10/09 12:51 am","$0.05 NL (6 max)","-$0.15","(folded flop)","14080000","C","101202","F","0","","0","","P3-dfd9b450df87cf2acef14545d640c52a","(did not show hand)","$0.37","$0.01","BTN","A8s"
"4538335399","","Ignition","2023/10/09 12:50 am","$0.05 NL (6 max)","$0.00","(folded preflop)","7020000","F","80511","","11","","9","","P4-4c422ddeacdf37d801e999276c922b77","(did not show hand)","$0.60","$0.03","BTN","72o"
"4538335214","","Ignition","2023/10/09 12:50 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","8050000","F","31405","","10","","10","","P3-dfd9b450df87cf2acef14545d640c52a","Two Pair, Aces and Tens","$1.31","$0.06","SB","85o"
"4538335184","","Ignition","2023/10/09 12:49 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","13060000","F","0","","0","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.12","$0.00","SB","K6o"
"4538334749","","Ignition","2023/10/09 12:48 am","$0.05 NL (6 max)","-$0.05","(folded river)","14020000","X","110608","X","10","X","11","XF","P5-ebb255e611335f79d2f2663cd9f1b96d","(did not show hand)","$0.12","$0.00","BB","A2o"
"4538334516","","Ignition","2023/10/09 12:48 am","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","0","","0","","0","","P1-ac3aef5341e7b267c5b4e4d585b73f82","(did not show hand)","$0.10","$0.00","EP","84o"
"4538334172","","Ignition","2023/10/09 12:47 am","$0.05 NL (6 max)","-$2.30","One Pair, Kings","13120000","C","41302","XC","5","XC","10","X","P3-dfd9b450df87cf2acef14545d640c52a","Three of a Kind, Fours","$6.92","$0.34","BB","KQo"
"4538334011","","Ignition","2023/10/09 12:47 am","$0.05 NL (6 max)","$0.00","(folded preflop)","12020000","F","60813","","14","","0","","P2-47c5efa4a85cba412a352088d2dbd54d","(did not show hand)","$0.69","$0.03","MP","Q2o"
"4538333780","","Ignition","2023/10/09 12:46 am","$0.05 NL (6 max)","$0.11","Two Pair, Tens and Fours","11100000","R","50404","X","2","X","10","X","Hero","Two Pair, Tens and Fours","$0.22","$0.01","MP","JTo"
"4538333705","","Ignition","2023/10/09 12:46 am","$0.05 NL (6 max)","-$0.10","(folded turn)","14050000","R","60210","X","7","F","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.22","$0.01","CO","A5s"
"4538333435","","Ignition","2023/10/09 12:45 am","$0.05 NL (6 max)","$0.00","(folded preflop)","5040000","F","40413","","0","","0","","P4-4c422ddeacdf37d801e999276c922b77","(did not show hand)","$0.30","$0.01","BTN","54o"
"4538333401","","Ignition","2023/10/09 12:45 am","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","70309","","9","","3","","P6-fd548e09ffc454512a3412f1dd45ac10","Two Pair, Nines and Threes","$0.29","$0.01","CO","J5o"
"4538333101","","Ignition","2023/10/09 12:45 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","6020000","F","111103","","0","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.82","$0.04","SB","62o"
"4538333046","","Ignition","2023/10/09 12:44 am","$0.05 NL (6 max)","-$0.10","(folded flop)","14100000","R","61209","F","0","","0","","P1-44e2976c87b9ab76a73add4624feadc4","(did not show hand)","$0.22","$0.01","BTN","ATo"
"4538332829","","Ignition","2023/10/09 12:44 am","$0.05 NL (6 max)","-$0.05","(folded preflop)","6030000","F","20405","","0","","0","","P4-4c422ddeacdf37d801e999276c922b77","(did not show hand)","$0.37","$0.01","BB","63s"
"4538332594","","Ignition","2023/10/09 12:43 am","$0.05 NL (6 max)","-$0.10","(folded preflop)","3030000","RF","0","","0","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.35","$0.00","MP","33"
"4538332551","","Ignition","2023/10/09 12:43 am","$0.05 NL (6 max)","-$0.15","One Pair, Nines","10090000","R","80905","X","13","X","11","X","P6-fd548e09ffc454512a3412f1dd45ac10","One Pair, Nines","$0.30","$0.01","SB","T9o"
"4538332159","","Ignition","2023/10/09 12:42 am","$0.05 NL (6 max)","$0.00","(folded preflop)","9030000","F","80509","","10","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.58","$0.02","CO","93o"
"4538331991","","Ignition","2023/10/09 12:42 am","$0.05 NL (6 max)","$0.00","(folded preflop)","5040000","F","0","","0","","0","","P5-ebb255e611335f79d2f2663cd9f1b96d","(did not show hand)","$0.04","$0.00","BTN","54o"
"4538331867","","Ignition","2023/10/09 12:42 am","$0.05 NL (6 max)","-$0.35","(folded turn)","10090000","C","60903","XC","12","XF","0","","P3-dfd9b450df87cf2acef14545d640c52a","(did not show hand)","$0.82","$0.04","BB","T9s"
"4538331710","","Ignition","2023/10/09 12:41 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","10030000","F","71114","","0","","0","","P5-ebb255e611335f79d2f2663cd9f1b96d","(did not show hand)","$0.12","$0.00","SB","T3o"
"4538331622","","Ignition","2023/10/09 12:41 am","$0.05 NL (6 max)","$0.00","(folded preflop)","14060000","F","0","","0","","0","","P1-44e2976c87b9ab76a73add4624feadc4","(did not show hand)","$0.95","$0.00","MP","A6o"
"4538331368","","Ignition","2023/10/09 12:41 am","$0.05 NL (6 max)","$0.19","(did not show hand)","14130000","R","0","","0","","0","","Hero","(did not show hand)","$0.31","$0.00","MP","AKo"
"4538331327","","Ignition","2023/10/09 12:41 am","$0.05 NL (6 max)","-$0.15","(folded flop)","6060000","C","81404","XF","12","","9","","P4-4c422ddeacdf37d801e999276c922b77","One Pair, Eights","$0.77","$0.03","BB","66"
"4538330954","","Ignition","2023/10/09 12:40 am","$0.05 NL (6 max)","-$1.13","Full House, Aces full of Eights","8080000","RC","141411","X","14","X","4","XC","P4-4c422ddeacdf37d801e999276c922b77","Four of a Kind, Aces","$2.33","$0.11","CO","88"
"4538330806","","Ignition","2023/10/09 12:39 am","$0.05 NL (6 max)","$0.00","(folded preflop)","12060000","F","81408","","14","","12","","P3-dfd9b450df87cf2acef14545d640c52a","Two Pair, Aces and Eights","$0.62","$0.03","CO","Q6s"
"4538330649","","Ignition","2023/10/09 12:39 am","$0.05 NL (6 max)","$0.00","(folded preflop)","8020000","F","61312","","2","","9","","P5-ebb255e611335f79d2f2663cd9f1b96d","Three of a Kind, Kings","$3.02","$0.15","BTN","82o"
"4538330506","","Ignition","2023/10/09 12:39 am","$0.05 NL (6 max)","$0.00","(folded preflop)","8070000","F","30807","","5","","0","","P1-44e2976c87b9ab76a73add4624feadc4","(did not show hand)","$0.26","$0.01","BTN","87o"
"4538330210","","Ignition","2023/10/09 12:38 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","7060000","F","21304","","11","","12","","P5-ebb255e611335f79d2f2663cd9f1b96d","One Pair, Queens","$0.22","$0.01","SB","76o"
"4538329968","","Ignition","2023/10/09 12:37 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","9050000","F","60609","","3","","6","","P4-00678eebce3689ed0a97e51baead894e","(did not show hand)","$0.46","$0.02","SB","95o"
"4538329828","","Ignition","2023/10/09 12:37 am","$0.05 NL (6 max)","$0.11","(did not show hand)","12080000","X","121208","XC","4","X","4","B","Hero","(did not show hand)","$0.22","$0.01","BB","Q8o"
"4538329736","","Ignition","2023/10/09 12:37 am","$0.05 NL (6 max)","$0.00","(folded preflop)","13090000","F","0","","0","","0","","P2-57f58a18dfb1b5eb5eac02f642e12919","(did not show hand)","$0.04","$0.00","CO","K9o"
"4538329631","","Ignition","2023/10/09 12:37 am","$0.05 NL (6 max)","-$0.05","(folded preflop)","5020000","F","91002","","0","","0","","P3-dfd9b450df87cf2acef14545d640c52a","(did not show hand)","$0.31","$0.01","BB","52o"
"4538329438","","Ignition","2023/10/09 12:36 am","$0.05 NL (6 max)","$0.00","(folded preflop)","14030000","F","120313","","0","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.12","$0.00","BTN","A3o"
"4538329319","","Ignition","2023/10/09 12:36 am","$0.05 NL (6 max)","-$0.02","(folded preflop)","7030000","F","0","","0","","0","","P4-4c422ddeacdf37d801e999276c922b77","(did not show hand)","$0.04","$0.00","SB","73o"
"4538329288","","Ignition","2023/10/09 12:36 am","$0.05 NL (6 max)","-$0.40","(folded flop)","14120000","RC","30213","XF","0","","0","","P6-fd548e09ffc454512a3412f1dd45ac10","(did not show hand)","$0.87","$0.04","MP","AQo"
"4538329214","","Ignition","2023/10/09 12:36 am","$0.05 NL (6 max)","$0.00","(folded preflop)","8070000","F","0","","0","","0","","P3-dfd9b450df87cf2acef14545d640c52a","(did not show hand)","$0.04","$0.00","CO","87o"
"4538329136","","Ignition","2023/10/09 12:36 am","$0.05 NL (6 max)","-$0.05","(folded preflop)","13100000","F","0","","0","","0","","P6-cc1be4101cc2330aaeca7e7eeac402f6","(did not show hand)","$0.35","$0.00","BB","KTo"
"4538329072","","Ignition","2023/10/09 12:35 am","$0.05 NL (6 max)","$0.00","(folded preflop)","10070000","F","0","","0","","0","","[Split Pot]","(did not show hand)","$0.00","$0.00","CO","T7o"
